system,query_id,fold_key,query_index,task_index,telemetry_date,ground_truth,object_id,base_rank,base_score,label,rank_recip,rank_log,anomaly_score,metric_score,log_score,trace_score,change_score,degree_in,degree_out,degree_total,is_isolated,member_count,member_log,incoming_mass,topological_mass,has_earliest,earliest_offset,noise_local_noise,noise_resonance_mass,noise_source_signal,noise_reverb_mass,noise_unexplained_residual,noise_collapse_gain,noise_collapse_recovery_score,noise_exclusive_explanation,noise_temporal_source_score,noise_multi_lead_consistency,noise_hotspot_bias,noise_root_source_score,structure_upstream_context,structure_downstream_context,structure_temporal_lead,structure_mechanism_focus,structure_propagation_signature,structure_source_likelihood,structure_symptom_likelihood,structure_structural_uniqueness,structure_propagation_role_score,structure_hard_negative_resistance,structure_multi_view_consistency,structure_topological_eccentricity,structure_structural_score,delay_source_time_consistency,delay_average_delay_gain,delay_observer_coverage,delay_reverse_penalty,beam_beamformed_explanation,beam_directional_focus,beam_offbeam_penalty,beam_mechanism_coherence,subspace_local_residual_source_energy,subspace_sector_source_ratio,subspace_sector_reverb_ratio,subspace_residual_distinctiveness,subspace_local_common_mode_alignment,subspace_replaceability,subspace_sector_size,mask_gated_reverb_penalty,mask_source_protection,mask_replaceability_penalty,mask_local_hub_pressure,reason_cpu,reason_memory,reason_disk,reason_db,reason_network,reason_process,prefix_tomcat,prefix_mg,prefix_ig,prefix_apache,prefix_mysql,prefix_redis,prefix_servicetest,prefix_node,prefix_adservice,prefix_frontend,prefix_checkoutservice,prefix_shippingservice,prefix_paymentservice,prefix_recommendationservice,prefix_emailservice,prefix_currencyservice,prefix_productcatalogservice,prefix_cartservice
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,mysql01,16,0.002323,0,0.0625,2.833213344056216,1.0,1.0,0.37735849056603776,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.6931471805599453,2.0,1.8091610534461597,1.0,-0.03888888888888889,1.0,0.463064,0.708813,0.278727,0.721273,0.66851,0.7899,0.0,0.0,0.0,0.460472,0.740498,0.349835,0.949362,0.0,0.653634,0.940828,0.552018,0.960159,0.40115,0.211223,0.644211,0.729158,0.892857,0.061279,0.85034,0.721242,0.714286,0.85925,0.563208,0.489292,0.5,0.587965,0.0,0.0,1.0,0.761062,1.0,0.997106,0.833333,0.931871,0.956512,0.998408,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,servicetest10,17,-0.000682,0,0.058823529411764705,2.8903717578961645,0.9056028413791983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.905603,0.0,0.405881,0.0,1.0,0.118316,0.0,0.0,0.0,0.136515,0.818182,0.138953,0.0,0.0,0.0,0.54076,0.522682,0.162096,0.0,0.91509,0.135273,0.599769,0.358513,0.0,0.310902,0.0,0.0,0.0,0.0,0.111626,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.044731,0.049601,0.0,0.056998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,servicetest3,18,-0.000684,0,0.05555555555555555,2.9444389791664403,0.9055486676671778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.905549,0.0,0.405881,0.0,1.0,0.118311,0.0,0.0,0.0,0.136515,0.818182,0.138944,0.0,0.0,0.0,0.54076,0.522682,0.162096,0.0,0.91509,0.135273,0.599769,0.358513,0.0,0.310902,0.0,0.0,0.0,0.0,0.111619,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.044731,0.049599,0.0,0.056998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,servicetest2,19,-0.000695,0,0.05263157894736842,2.995732273553991,0.9053412626600112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.905341,0.0,0.405881,0.0,1.0,0.11829,0.0,0.0,0.0,0.136515,0.818182,0.138907,0.0,0.0,0.0,0.54076,0.522682,0.162096,0.0,0.91509,0.135273,0.599769,0.358513,0.0,0.310902,0.0,0.0,0.0,0.0,0.111594,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.044732,0.04959,0.0,0.056998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,servicetest8,20,-0.000702,0,0.05,3.044522437723423,0.9051920589561837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.905192,0.0,0.405881,0.0,1.0,0.118274,0.0,0.0,0.0,0.136515,0.818182,0.138881,0.0,0.0,0.0,0.54076,0.522682,0.162096,0.0,0.91509,0.135273,0.599769,0.358513,0.0,0.310902,0.0,0.0,0.0,0.0,0.111575,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.044733,0.049584,0.0,0.056998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,servicetest6,21,-0.0044,0,0.047619047619047616,3.091042453358316,0.8319951365687484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.831995,0.0,0.405881,0.0,1.0,0.11078,0.0,0.0,0.0,0.136515,0.818182,0.125957,0.0,0.0,0.0,0.54076,0.522682,0.162096,0.0,0.91509,0.135273,0.599769,0.358513,0.0,0.310902,0.0,0.0,0.0,0.0,0.102553,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.045225,0.046442,0.0,0.056998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,servicetest4,22,-0.006176,0,0.045454545454545456,3.1354942159291497,0.7968398734451595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.79684,0.0,0.405881,0.0,1.0,0.107181,0.0,0.0,0.0,0.136515,0.818182,0.11975,0.0,0.0,0.0,0.54076,0.522682,0.162096,0.0,0.91509,0.135273,0.599769,0.358513,0.0,0.310902,0.0,0.0,0.0,0.0,0.09822,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.045461,0.044933,0.0,0.056998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,mg01,23,-0.056346,0,0.043478260869565216,3.1780538303479458,0.9056603773584906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.90566,0.0,0.405881,0.0,1.0,0.118322,0.0,0.0,0.0,0.136515,0.818182,0.138963,0.0,0.0,0.0,0.0,0.522682,0.030521,0.0,0.91509,0.135273,0.599769,0.079369,0.0,0.167784,0.0,0.0,0.0,0.0,0.111633,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04473,0.049604,0.0,0.056998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,dockera1,24,-0.070701,0,0.041666666666666664,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.405881,0.0,1.0,0.0,0.0,0.0,0.0,0.136515,0.636364,0.0,0.0,0.0,0.0,0.54076,0.0,0.0,0.0,0.91509,0.0,0.599769,0.0,0.0,0.133003,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,dockera2,25,-0.070701,0,0.04,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.405881,0.0,1.0,0.0,0.0,0.0,0.0,0.136515,0.636364,0.0,0.0,0.0,0.0,0.54076,0.0,0.0,0.0,0.91509,0.0,0.599769,0.0,0.0,0.133003,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,dockerb1,26,-0.070701,0,0.038461538461538464,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.405881,0.0,1.0,0.0,0.0,0.0,0.0,0.136515,0.636364,0.0,0.0,0.0,0.0,0.54076,0.0,0.0,0.0,0.91509,0.0,0.599769,0.0,0.0,0.133003,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,dockerb2,27,-0.070701,0,0.037037037037037035,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.405881,0.0,1.0,0.0,0.0,0.0,0.0,0.136515,0.636364,0.0,0.0,0.0,0.0,0.54076,0.0,0.0,0.0,0.91509,0.0,0.599769,0.0,0.0,0.133003,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,tomcat02,28,-0.079033,0,0.03571428571428571,3.367295829986474,1.0,1.0,0.37735849056603776,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,-0.065,1.0,0.0,0.405881,0.0,1.0,0.127981,0.0,0.0,0.0,0.136515,1.0,0.132984,0.0,0.0,0.0,0.245238,0.522682,0.091013,0.0,0.91509,0.135273,0.599769,0.216825,0.0,0.234569,0.0,0.0,0.0,0.0,0.123262,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.095572,0.053653,0.0,0.113996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:30:task_2:Tomcat03:2021-03-10 18:57:00,Bank:Tomcat03:2021-03-10 18:57:00,30,task_2,2021_03_10,Tomcat03,tomcat01,29,-0.091622,0,0.034482758620689655,3.4011973816621555,1.0,1.0,0.37735849056603776,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.6931471805599453,1.0,3.80916125343582,1.0,-0.05388888888888889,1.0,0.771377,0.477071,0.40676,0.59324,0.795548,0.932769,0.0,0.2,0.047143,0.621119,0.84386,0.174917,0.999433,0.2,0.394439,1.0,0.605838,0.926718,0.0,0.332853,1.0,0.656041,0.964286,0.0,0.490789,0.612918,0.714286,0.617026,0.736294,0.33638,0.5,0.748947,0.0,0.0,1.0,0.734797,1.0,0.997218,1.0,1.0,0.766732,0.99847,0.896954,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,mg01,1,0.698862,1,1.0,0.6931471805599453,0.9056603773584906,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,0.6931471805599453,0.0,4.431978247161777,1.0,0.0,0.90566,0.764935,0.12653,0.677786,0.322214,0.958347,0.81912,0.925263,1.0,1.0,0.461539,0.823924,0.0,0.63314,1.0,0.00398,0.785015,0.839238,0.0,0.908976,0.893422,0.0,0.532696,1.0,0.954744,1.0,0.0,1.0,0.0,1.0,0.654165,1.0,1.0,0.0,0.0,1.0,0.180824,1.0,0.0,1.0,0.333697,0.936434,0.45,0.417734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,tomcat01,2,0.605499,0,0.5,1.0986122886681096,1.0,1.0,0.37735849056603776,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.6931471805599453,0.0,6.645826410456005,1.0,-0.07972222222222222,1.0,1.0,0.315422,0.183297,0.816703,1.0,0.922004,1.0,1.0,1.0,0.842098,1.0,0.0,0.830728,1.0,0.043533,0.881657,0.8822,0.105132,0.88763,0.947768,0.548892,0.579578,1.0,0.923209,0.731704,0.99135,0.985222,0.0,0.929722,0.536867,0.3613,0.958274,0.0,0.0,1.0,0.898507,1.0,0.999936,1.0,0.776618,1.0,0.999965,0.717105,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,tomcat02,3,0.47485,0,0.3333333333333333,1.3862943611198906,1.0,1.0,0.37735849056603776,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6931471805599453,0.0,1.0,1.0,-0.08138888888888889,1.0,0.170593,0.309214,0.2,0.8,0.20675,1.0,1.0,1.0,1.0,0.272255,0.42588,0.0,1.0,1.0,0.369683,1.0,1.0,0.195198,0.867662,1.0,0.47108,0.764683,1.0,1.0,0.976802,0.102166,0.098522,0.0,0.204964,0.550086,0.0,0.8125,0.0,0.0,1.0,0.309279,1.0,0.921865,0.166667,0.962374,0.461943,0.957026,0.406325,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,mysql02,4,0.459133,0,0.25,1.6094379124341003,1.0,1.0,0.37735849056603776,0.0,0.0,7.0,0.0,7.0,0.0,1.0,0.6931471805599453,5.645826410456004,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.085749,0.0,0.925263,1.0,0.037709,0.047108,0.322249,0.738419,0.0,1.0,0.585004,0.493482,0.697221,0.430831,0.990329,0.52522,0.244203,0.644628,0.392857,0.69459,0.0,0.0,0.0,0.0,0.086511,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.32689,0.031571,0.0,0.350326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,redis02,5,0.39965,0,0.2,1.791759469228055,0.9056603773584906,1.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,1.0,0.6931471805599453,0.9056603773584906,3.526317869803287,1.0,0.0,0.90566,0.608623,0.254147,0.674084,0.325916,0.849913,0.799303,0.0,1.0,0.080132,0.425363,0.653724,0.118452,0.58772,1.0,0.712554,0.767806,0.957836,0.56169,0.664215,0.703352,0.72443,0.809607,0.964286,0.820371,1.0,0.0,1.0,0.0,0.903419,0.714229,0.912472,0.952869,0.0,0.0,1.0,0.153142,1.0,0.0,1.0,0.515267,0.888584,0.45,0.673226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,mg02,6,0.339035,0,0.16666666666666666,1.9459101490553132,0.9056603773584906,1.0,0.0,0.0,0.0,6.0,7.0,13.0,0.0,1.0,0.6931471805599453,3.526317869803287,5.645826410456005,1.0,0.0,0.90566,0.974438,0.383533,0.699143,0.300857,0.861107,0.911676,0.0,1.0,0.080132,0.5559,0.790515,0.461208,0.806547,1.0,0.221551,0.864751,0.83195,0.776363,0.307934,0.743348,1.0,0.651176,0.785714,0.608249,1.0,0.0,0.8867,0.0,0.946878,0.648185,0.0,0.910971,0.0,0.0,1.0,0.140147,1.0,0.0,1.0,0.531951,0.861175,0.45,0.672414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,servicetest3,7,0.308376,0,0.14285714285714285,2.0794415416798357,0.7519313712241432,1.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,1.0,0.6931471805599453,2.184985592506543,2.4007216607895816,1.0,0.0,0.751931,0.414351,0.05228,0.955881,0.044119,0.702487,0.767668,0.0,1.0,0.080132,0.290809,0.464619,0.285775,0.60018,1.0,0.518471,0.756441,0.889577,0.643758,0.0,0.685411,0.893461,0.731976,0.892857,0.70773,1.0,0.0,0.985222,0.0,0.461883,0.742492,0.0,0.800403,0.0,0.0,1.0,0.074564,1.0,0.0,1.0,0.486898,0.808177,0.45,0.550835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,servicetest5,8,0.288105,0,0.125,2.1972245773362196,0.4301405168437364,0.7169008614062273,0.0,0.0,0.0,4.0,3.0,7.0,0.0,1.0,0.6931471805599453,2.9369169637306864,1.9705811439458454,1.0,0.0,0.430141,0.340111,0.0,1.0,0.0,0.624486,0.752776,0.0,1.0,0.080132,0.172987,0.3685,0.38412,0.65686,1.0,0.518471,0.656616,0.856511,0.681517,0.056735,0.680638,0.802062,0.690549,0.857143,0.670769,1.0,0.0,0.8867,0.0,0.394957,0.828328,0.0,0.723451,0.0,0.0,1.0,0.052907,1.0,0.0,1.0,0.53066,0.749074,0.45,0.565153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,servicetest10,9,0.287573,0,0.1111111111111111,2.302585092994046,0.37366483778956183,0.6227747296492697,0.0,0.0,0.0,2.0,5.0,7.0,0.0,1.0,0.6931471805599453,1.8113207547169812,3.152653032013725,1.0,0.0,0.373665,0.544131,0.0,1.0,0.0,0.761547,0.789802,0.0,1.0,0.080132,0.371389,0.478856,0.236903,0.630531,1.0,0.518471,0.643191,0.867707,0.652305,0.099129,0.673309,0.949141,0.684964,0.928571,0.682459,1.0,0.0,1.0,0.0,0.51181,0.690991,0.0,0.855751,0.0,0.0,1.0,0.114832,1.0,0.0,1.0,0.457388,0.84508,0.45,0.537886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,servicetest7,10,0.249756,0,0.1,2.3978952727983707,0.1592603892288642,0.265433982048107,0.0,0.0,0.0,5.0,2.0,7.0,0.0,1.0,0.6931471805599453,3.367057480574423,1.8113207547169812,1.0,0.0,0.15926,0.312624,0.0,1.0,0.0,0.583078,0.746766,0.0,1.0,0.080132,0.192111,0.311245,0.440378,0.90566,1.0,0.518471,0.616397,0.847501,0.821498,0.028472,0.72322,0.662462,0.673815,0.821429,0.61629,1.0,0.0,0.788177,0.0,0.378327,1.0,0.0,0.609179,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.601978,0.694496,0.45,0.622392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,apache01,11,0.2163,0,0.09090909090909091,2.4849066497880004,0.9056603773584906,1.0,0.0,0.0,0.0,9.0,6.0,15.0,0.0,1.0,0.6931471805599453,6.431978247161777,4.7401660330975135,1.0,0.0,0.90566,0.818126,0.383704,0.699001,0.300999,0.743256,0.899639,0.0,0.866667,0.0,0.532768,0.685945,0.84124,0.790028,0.866667,0.469504,0.860831,0.781148,0.847132,0.995377,0.669439,0.981584,0.760669,0.678571,0.575088,1.0,0.0,0.788177,0.444444,0.8812,0.698275,0.0,0.862607,0.0,0.0,1.0,0.058578,1.0,0.0,1.0,0.716814,0.770244,0.45,0.866521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,tomcat03,12,0.21393,0,0.08333333333333333,2.5649493574615367,1.0,1.0,0.37735849056603776,0.0,0.0,1.0,7.0,8.0,0.0,1.0,0.6931471805599453,1.0,5.645826410456005,1.0,-0.06972222222222223,1.0,0.847607,0.599172,0.18091,0.81909,0.880409,0.911676,0.0,0.875,0.020807,0.828154,0.830105,0.13079,0.806547,0.875,0.107901,0.864751,0.764062,0.791566,0.467083,0.677695,1.0,0.603412,0.964286,0.551654,0.739683,1.0,0.8867,0.334806,0.858804,0.57673,0.0,0.909877,0.0,0.0,1.0,0.894929,1.0,1.0,1.0,1.0,0.935332,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:31:task_2:MG01:2021-03-12 10:54:00,Bank:MG01:2021-03-12 10:54:00,31,task_2,2021_03_12,MG01,ig01,13,0.188046,0,0.07692307692307693,2.639057329615259,0.9056603773584906,1.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,1.0,0.6931471805599453,4.7401660330975135,1.0,1.0,0.0,0.90566,0.172594,0.293147,0.772917,0.227083,0.181238,1.0,0.0,1.0,0.035058,0.0,0.25449,0.619968,1.0,1.0,0.583443,1.0,0.88445,0.955306,0.866356,0.803042,0.47108,0.859803,0.428571,0.643894,1.0,0.0,0.098522,0.0,0.155669,0.359066,0.0,0.4375,0.0,0.0,1.0,0.265758,1.0,0.0,0.166667,0.869973,0.453373,0.45,0.777577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
